K      0   -5    1    2   -4   -2    1   -3    6   -3    1    1    0    3    4    0   -1   -2   -4    0    1 
L     -2   -5   -5   -4    2   -6   -2    3   -2    6    3   -4   -4   -3   -2   -5   -4    1   -3   -1   -1 
M     -1   -4   -5   -5    1   -4   -2    2   -2    3    7   -1   -5   -3   -1   -6   -1    1   -1   -2    1 
N     -2   -5    0    0   -4    0    2   -5    0   -4   -4    6   -1    1    0   -1   -1   -4   -5   -1   -3 
P     -1   -4   -2   -2   -5   -3   -4   -4   -3   -4   -5   -4   10   -2   -4    0    0   -3  -12   -8   -2 
Q      0   -3    2    2   -3   -2    2   -3    2   -3    3    2   -1    5    2    1    0   -2   -3   -3   -2 
R     -1   -4    1    1   -3   -2    2   -4    4   -2    1    1   -1    2    6   -1   -2   -3    0    0    0 
S      1   -4    1   -1   -4    0   -1   -4   -1   -4   -2    1    0    0   -1    5    2   -3   -5   -4    0 
T     -1   -4   -2   -1   -3   -2   -1   -2   -2   -3   -2   -1   -1   -1   -2    1    5    0   -5   -4   -1 
V     -1   -3   -6   -4   -1   -5   -3    3   -3    1   -1   -4   -4   -4   -4   -5   -1    5   -3   -2    1 
W     -4   -5   -7   -5    3   -4   -2   -2   -2   -2   -1   -4   -6   -6   -4   -2   -1   -3   15    2   -4 
Y     -3   -3   -2   -2    4   -4    2   -1   -3   -1   -2   -1   -4   -4   -1   -3   -1   -2    3    9   -1 
J      1    1   -6   -4    0   -2   -1    0   -4    0    0   -8   -4   -3   -3   -3   -4    2    0   -5   12 
U      0   18   -6   -5   -1   -2   -1   -1   -5   -1   -1   -7   -4   -4   -4   -4   -5    1   -1   -6   11 
>HAsON 4
#      A    C    D    E    F    G    H    I    K    L    M    N    P    Q    R    S    T    V    W    Y    J 
A      5   -2    1    0   -2    0   -3   -1    0   -2   -1   -2   -1    0   -1    1    0    0   -3   -1    2 
C     -5   24   -6   -9   -3   -5   -7   -6   -5   -6   -6  -14   -5  -12   -3  -10    2   -4   -6   -6    0 
D     -1   -3    8    2   -6   -1    1   -5    0   -5   -4    2    0    1   -1    1    0   -4   -5   -2   -4 
E      0   -3    2    7   -4   -1    2   -4    1   -3   -3   -1    0    1    1    0   -1   -2   -4   -3   -3 
F     -3   -3   -6   -6    9   -6    0    0   -5    1    1   -6   -5   -4   -4   -3   -4   -1    3    5   -1 
G     -1   -4   -4   -3   -6    7   -4   -6   -3   -6   -4   -4   -3   -4   -3   -1   -3   -5   -4   -5    0 
H     -2   -3   -1   -1    0   -2   11   -3    0   -2   -2    0   -2    3    1   -2   -1   -3   -2    4   -1 
I     -2   -5   -5   -6    0   -6   -4    6   -3    2    2   -7   -4   -5   -4   -7   -6    3   -3   -2   -1 
K      0   -5   -2    1   -4   -1   -1   -3    6   -2   -2    1    0    3    3    0    1   -2   -5   -4   -3 
L     -2   -5   -7   -3    2   -6   -5    3   -3    6    3   -2   -4   -4   -3   -4   -3    1   -2   -3   -1 
M     -1   -4   -8   -3    1   -4   -3    3   -2    4    9   -9   -5   -1   -2   -2   -1    1   -2   -1    0 
N     -1   -4    1   -1   -4    0    1   -4    0   -4   -2    9   -1    1    0    0   -1   -3   -4   -1   -5 
P     -1   -4   -4   -3   -5   -3   -1   -4   -1   -4   -5   -6    9   -4   -2   -4   -4   -3   -6   -4   -4 
Q      0   -3    3    4   -3   -2    0   -3    2   -2    0    1   -1    8    2    0   -1   -2   -4   -1   -3 
R     -1   -4   -1   -1   -3   -2    1   -3    3   -2   -2    0   -1    1    8    0    2   -3   -3   -4   -3 
S      1   -3    0    0   -4    0   -1   -4   -1   -4   -3   -2    0   -3   -1    6    1   -3   -4   -3    1 
T     -1   -4   -3    1   -3   -2   -3   -1   -1   -2   -1   -2   -1   -2   -1    2    7    0   -4   -5    0 
V     -1   -3   -6   -3   -1   -5   -4    3   -4    1    0   -8   -4   -5   -4   -5   -5    5   -3   -4    1 
W     -4   -5   -8   -7    3   -4   -4   -2   -6   -2   -1   -6   -6   -5   -4   -9   -5   -3   15    3   -3 
Y     -3   -3   -6   -6    4   -4    1   -1   -3   -1   -1   -5   -4   -2   -2   -3   -2   -2    3   10   -2 
J      1    1   -1   -1    0   -2    1    0   -4    0    1   -4   -4   -4   -2   -1    2    2   -2   -5   13 
U      0   17   -1   -2   -1   -2    0   -1   -4   -1    0   -5   -5   -5   -2   -2    2    1   -3   -5   12 
>HAsOn 5
#      A    C    D    E    F    G    H    I    K    L    M    N    P    Q    R    S    T    V    W    Y    J 
A      5   -2    1    0   -3    0    0   -1    1   -2    0    1   -1    1   -1    2    1    0   -1   -1    2 
C     -4   24    0  -12   -3   -4  -12   -6   -2   -6   -4  -20   -5    1  -15   -8  -15   -4  -11    1   -2 
D     -1   -3    4    2   -6   -1   -2   -6   -1   -5   -5    1   -1    0   -2    1    0   -5   -3   -3   -4 
E      0   -3    4    6   -4   -2    0   -4    0   -4   -3    2    0    1    0    2    2   -3   -3   -2   -2 
F     -3   -2   -6   -6    9   -6    0    0   -6    1    1   -6   -5   -5   -3   -6   -4   -1    2    4    0 
G     -1   -4   -3   -3   -6    8   -3   -6   -5   -6   -5   -2   -3   -4   -5   -2   -3   -5   -2   -7   -3 
H     -2   -3    0   -1    0   -2    8   -3   -1   -2   -2    2   -2    1    1    0    0   -3   -2    2    1 
I     -2   -5  -12   -7    0   -6   -1    6   -2    2    2   -5   -4   -2   -3   -5   -1    3   -1   -1    0 
K      0   -5    3    3   -4   -2    2   -3    6   -3   -2    3    0    3    4    2    2   -2   -3   -2    1 
L     -2   -5   -6   -6    2   -6   -3    3   -2    6    3   -4   -4   -3   -2   -3   -2    1   -3    0    0 
M     -1   -4   -6   -8    1   -4   -1    2   -3    3    8   -3   -5   -1   -1   -3   -1    1   -4    0    1 
N     -2   -5    2    1   -4    0    1   -5   -1   -4   -4    5   -1    0   -1    1    1   -4   -1   -5   -4 
P     -1   -4   -2   -1   -5   -3   -2   -4   -2   -4   -5   -4   10   -4   -1   -4   -4   -3   -2   -4   -7 
Q      0   -3    3    4   -3   -2    3   -3    4   -3    0    2   -1    6    2    2    2   -2   -7   -1    1 
R     -1   -4    0    1   -3   -2    2   -4    4   -2   -2    2   -1    4    8    2    2   -3    0    0    2 
S      1   -4    1    0   -4    0   -1   -4   -1   -4   -3    1    0    0   -1    4    0   -3   -3   -4   -1 
T     -1   -4   -1    0   -3   -2   -2   -2   -2   -3   -1   -1   -1    0   -2   -1    2    0   -5   -3   -1 
V     -1   -3   -7   -5   -1   -5   -4    3   -3    1    0   -5   -4   -4   -4   -4   -1    5   -4   -2   -1 
W     -4   -5   -4   -7    3   -4   -2   -2  -11   -2   -1   -4   -6   -7   -5   -4   -3   -3   13    5   -2 
Y     -3   -3   -6   -6    4   -4    1   -1   -3   -1   -1   -3   -4   -4   -1   -4   -3   -2    4    9    0 
J      1    1  -12  -12    0   -2   -1    0   -3    0    1   -4   -4   -4   -2   -2   -3    2    0   -5   10 
U      0   18   -6  -12   -1   -2   -2   -1   -3   -1    0   -5   -4   -3   -3   -2   -4    1   -1   -3    9 
>HAsoN 6
#      A    C    D    E    F    G    H    I    K    L    M    N    P    Q    R    S    T    V    W    Y    J 
A      5   -2   -2    1   -3    0   -2   -1    0   -2    0   -1   -1    0   -1    0    0    0   -3   -2    2 
C     -4   24   -9  -14   -3   -4   -7   -6   -6   -6   -9  -10   -5  -12   -4   -8   -6   -4   -5   -6    0 
D     -1   -3    8    4   -6   -1   -1   -6    0   -5   -3    2   -1    3    0    1   -2   -5   -5    1   -5 
E      0   -3    4    8   -4   -2    2   -4    2   -4   -2    2    0    4    1    0   -1   -3   -4   -2   -2 
F     -3   -2  -10   -6    9   -6   -2    0   -5    1    1   -4   -5   -3   -4   -4   -5   -1    3    4    3 
G     -1   -4   -4   -5   -6    8   -4   -6   -3   -6   -4   -1   -3   -5   -3    0   -1   -5   -4   -5   -2 
H     -2   -3   -2    0    0   -2   11   -3    0   -2   -2    1   -2    2    1   -3   -3   -3   -1    1   -1 
I     -2   -5   -5   -5    0   -6   -6    6   -4    2    2   -7   -4   -3   -4   -3   -4    3   -3   -3   -1 
K      0   -5   -2   -1   -4   -2   -2   -3    6   -3   -1    1    0    1    3   -1    1   -2   -4    2   -2 
L     -2   -5   -5   -5    2   -6   -5    3   -3    6    2   -4   -4   -3   -3   -4   -3    1   -2   -1   -1 
M     -1   -4   -3   -5    1   -4   -1    2   -2    3    8   -3   -5   -2   -3    2    1    1   -1   -2    0 
N     -2   -5    1   -2   -4    0    4   -5    1   -4   -1    6   -1    1    0    1    0   -4   -4   -1   -2 
P     -1   -4   -3   -2   -5   -3   -2   -4   -1   -4   -4   -2   10   -4   -1   -1   -3   -3   -5   -7   -4 
Q      0   -3    2    3   -3   -2    2   -3    2   -3    1    4   -1    7    2    0    0   -2   -3    0   -3 
R     -1   -4   -1   -2   -3   -2   -1   -4    3   -2   -3   -1   -1   -1    7   -2    1   -3   -3   -1   -3 
S      1   -4   -1   -1   -4    0   -2   -4    0   -4   -3   -1    0   -1    0    6    2   -3   -4   -4    0 
T     -1   -4   -2   -2   -3   -2   -2   -2   -1   -3    0   -1   -1   -2   -1    2    6    0   -4   -3    0 
V     -1   -3   -3   -5   -1   -5   -5    3   -4    1   -1   -2   -4   -4   -4   -4   -1    5   -3   -3    1 
W     -4   -5   -4  -12    3   -4   -4   -2   -5   -2   -3   -8   -6  -10   -4   -6   -6   -3   14    2   -3 
Y     -3   -3   -3   -3    4   -4    2   -1   -3   -1   -2    0   -4    0   -2   -5   -2   -2    3    9   -1 
J      1    1   -9  -13    0   -2    1    0   -4    0    0   -1   -4   -6   -2   -3    2    2   -2   -5   12 
U      0   18   -9  -13   -1   -2    0   -1   -4   -1    0   -2   -4   -7   -3   -4    1    1   -3   -5   11 
>HAson 7
#      A    C    D    E    F    G    H    I    K    L    M    N    P    Q    R    S    T    V    W    Y    J 
A      4   -2    1    1   -1    2    0    0    1    0    1    1    1    1    0    1    0    1   -1   -1    2 
C     -9   24   -7   -9   -7   -9  -10   -6  -10   -6   -5  -18   -9   -8  -18   -7   -7   -6  -15   -5   -1 
D      1   -1    5    3   -3    1    1   -3    1   -3   -2    2    1    2    1    3    1   -2   -4   -1   -3 
E      2   -3    5    6   -1    2    2   -1    3   -1   -1    3    1    4    3    2    3    0   -3    0    1 
F     -5   -3   -6   -7    7   -5   -2   -1   -6    1   -1   -5   -6   -6   -5   -6   -4   -1    2    3    1 
G     -2   -5   -2   -3   -6    3   -4   -5   -3   -5   -5   -3   -3   -4   -3   -1   -2   -4   -4   -4   -2 
H     -1   -4   -2   -1    1   -1    7    0    1    0    0   -1   -2    0   -1    0   -1   -1   -1    3    2 
I     -4   -5   -6   -6   -1   -5   -4    4   -5    1    2   -5   -5   -5   -6   -6   -3    2   -4   -2   -2 
K      2   -5    2    3   -1    1    3    0    5    0    1    2    0    3    4    2    0    1   -2   -1    0 
L     -3   -4   -6   -4    1   -5   -3    2   -4    4    3   -4   -5   -4   -3   -4   -3    1   -2   -1   -1 
M     -2   -5   -5   -4    0   -3   -2    3   -2    3    6   -3   -5   -2   -3   -3   -3    1    0    0    0 
N      0   -4    1    0   -4    1    1   -3    0   -2   -2    4   -1    1    0    1    0   -2   -2    0   -4 
P     -1   -3    1   -2   -5   -2   -2   -3   -2   -4   -4    0    9   -1   -3    2    0   -2   -4   -4   -4 
Q      2   -4    3    2   -1    1    2    0    3    0    1    2    0    4    3    1    2    1   -2    0    1 
R      0   -2   -1    1   -1    1    2   -1    3    0    1    1   -1    2    5    0    0   -1   -3    0    0 
S      1   -4    0    0   -4    1   -1   -3    0   -3   -3    1    0    0    0    3    1   -2   -3   -2   -1 
T     -1   -2   -2   -2   -2   -1   -2    0   -2   -2   -1    0   -2   -1   -2    0    4    0   -3   -2   -2 
V     -3   -1   -5   -6   -2   -4   -4    1   -5    0   -1   -5   -4   -4   -5   -5   -3    3   -3   -3    1 
W     -3   -6   -6   -6    2   -4   -2   -3   -5   -1    0   -4   -6   -4   -3   -3   -2   -3   14    1   -4 
Y     -3   -2   -4   -4    5   -4    1   -1   -5    0   -1   -2   -4   -4   -4   -3   -4   -2    3    7   -2 
J     -3    0   -8   -5   -1   -3   -4   -2   -4   -1    0   -6   -5   -5   -3   -3   -6    1   -7   -3   11 
U     -3   17   -8   -6   -1   -4   -5   -2   -5   -2   -1   -7   -6   -6   -4   -3   -6    0   -8   -3   10 
>HaSON 8
#      A    C    D    E    F    G    H    I    K    L    M    N    P    Q    R    S    T    V    W    Y    J 
A      6   -2   -4   -3   -3    2   -3   -1   -1   -2   -1   -1   -1    0   -2    2    0    0   -4   -1    3 
C     -2   24  -10  -11   -4   -5   -8   -8   -7   -6   -4  -11   -8  -12   -7   -8   -7   -4   -6   -7   -1 
D     -4   -4   10    0   -8   -4   -3   -8   -2   -8   -6   -1   -4   -3   -3   -2   -1   -8   -6   -5   -3 
E     -3   -5    0    9   -7   -4   -1   -7    0   -6   -5   -2   -3    2   -1   -3   -4   -5   -5   -6   -8 
F     -2   -3   -5   -1    9   -5   -1    1   -4    2    1   -4   -4   -2   -4    0   -2    0    3    5   -1 
G     -1   -5   -3   -6   -8    8   -5   -8   -5   -8   -6   -4   -4   -8   -4   -1   -2   -6   -7   -5   -3 
H     -3   -3   -3    3   -2   -4   13   -5    0   -4   -3    3   -3   -1    0   -4   -4   -5   -3    1   -1 
I     -1   -5   -6   -5    1   -6   -4    7   -2    3    2   -2   -3   -5   -4   -7   -2    4   -2   -2    1 
K     -3   -6   -6   -3   -7   -4   -3   -5    7   -5   -4   -1   -3   -4    2   -5   -5   -6   -7   -5   -7 
L     -1   -4   -7   -5    2   -5   -4    3   -3    6    3   -3   -3   -5   -3   -5   -3    2   -2   -1    0 
M      0   -4   -2   -5    2   -4   -2    3   -2    4   10    0   -3    1   -2    1   -1    1   -2    0    3 
N     -4   -8   -1   -3   -7   -3    2   -6   -1   -6   -3    8   -3    0   -2    0   -2   -6   -5   -6   -6 
P     -3   -7   -6   -4   -6   -4   -4   -6   -3   -6   -6   -4   11   -4   -4   -2   -5   -5   -8   -7   -6 
Q     -2   -4   -4    1   -5   -3    0   -5    1   -5   -1   -2   -3   11    1   -2   -4   -5   -5   -6   -4 
R     -3   -5   -2   -2   -5   -3   -1   -6    4   -5   -4    0   -4   -2   10   -3   -4   -5   -5   -1   -2 
S      0   -5    0   -2   -5    0   -3   -6   -2   -6   -4    1   -2   -3   -2    7    3   -4   -5   -5   -1 
T     -1   -5   -1    1   -5   -2   -3   -3   -2   -4   -2    0   -3   -4   -2    3    7   -1   -6   -1    1 
V      0   -3   -4   -4   -1   -4   -4    4   -3    1    0   -1   -3   -4   -4   -3    3    6   -3   -1    2 
